id,title,image_id,artist_display,date_display
112727,Sketches of Male Heads (recto); Queen and Page (verso),d468c869-0c51-bcc4-340c-48da4176c362,"Possibly Giambattista Tiepolo (Italian, 1696-1770)
or Giovanni Domenico Tiepolo (Italian, 1727-1804)",n.d.
67937,"Housing for the Elderly, Chicago, Illinois, Rendering",0ec3dacf-23a7-6e1d-55ef-e4c597649c96,"Dubin, Dubin, Black & Moutoussamy
American, 1966–1978",1968
874,Landscape,3a34f988-f779-2e96-1786-8945b6b9c87d,"Jean Charles Cazin (French, 1841–1901)",c. 1895
142423,"Fritz W. Itte House, Rogers Park, Elevations",ac32fd0e-031f-d0df-643b-60edd8b6fdd3,"Walter Burley Griffin (American, 1876-1937)
Marion Mahony Griffin (American, 1871-1961)",1908
246462,"San Gimignano Street Scene with Towers, Tuscany, Italy, Travel Sketch",a47b9622-46ab-0dd8-c250-fcccf23c0ad7,"Lawrence Bradford Perkins
American, 1907–1997",1976
204154,"Untitled (Cigar, Native American, and Smoker)",c6a6853f-5f5b-d222-264b-d8cf9aff9b0c,"William Steig
American, 1907-2003",1977
94055,Hail to the Pure,23e69d35-11fe-50fb-0ac0-5b79905a69b4,"Ivan Albright
American, 1897-1983",1976
81040,"The King and the Doctors, from Love of Three Orange",be86b291-2d8f-048c-4442-993b422bee96,"Boris Israelevich Anisfeld
Russian, 1879-1973",n.d.
190840,"Untitled, from Screen Prints 1970",8f758d83-b904-65aa-6d34-317262726d45,"Tom Seghi
conceived, organized, and produced by Sonia Sheridan
produced by The School of the Art Institute of Chicago and the Advance Screen Company, Chicago
distributed by The Goodlion",1970
95813,Caricature of an Art Teacher,9ef84c74-724a-00f1-65ae-5de1d4a262a4,"Unknown Artist
American, 19th century",n.d.
64116,The New Straw Hat,68867c06-a69f-4c4a-8281-01215ff00fad,"John Tinney McCutcheon
American, 1870-1949",1909
196329,"Plate 71 from The Plan of Chicago, 1909: Chicago. Sketch Diagram of Docks Suggested at the Mouth of the Chicago River for Package Freight Steamers.",38665f99-2be3-bf1a-94bf-261bc659cd16,"Daniel Hudson Burnham, American, 1846-1912
Edward Herbert Bennett, American, born England, 1874-1954",1909
192786,Brancusi,c8eb4bac-82c0-964f-c1df-4460395ab065,"James Bishop
American, 1927-2021",n.d.
95814,Ironwork Door Knockers,4cc2decd-59bb-b11c-5549-2b6906062eb9,"After Jacques Androuet du Cerceau, II
French, 1550-1614",n.d.
249261,"The Homecoming Home, Exterior Elevations",367b1f2e-1bc0-6cf3-733a-47f7b3421182,"Lloyd Morgan Yost
American, 1908–1992",1944
81540,"The Departure of the Boats, Étretat",6ca224d1-c3dc-a223-a127-0492301a2ebb,"Claude Monet (French, 1840–1926)",1885
155137,Fashion Design,c98881d2-6854-3e67-7289-ed84d7d5f172,France,1920s/30s
76306,Lancaster: Peace and War,d559cc07-62aa-5269-4c28-e46f04108b12,"David Cox the elder
English, 1783-1859",1842
156391,Swingin',c370f12b-e473-62cc-ad4a-b1da40fd560a,"Adolf Arthur Dehn
American, 1895-1968",1941
217692,Album of Landscapes and Calligraphy for Liu Songfu,ae404d74-239c-4df5-5ff1-1af6abc84114,"Xugu 虛谷 (Chinese, 1823-1896)","Qing dynasty (1644–1911), 1895/96"
115511,Figures at Table (recto); Saint Francis (verso),e3762f3f-f3bf-2287-93b1-7083e5519cc2,"Unknown Artist
British, 18th-19th centuries",n.d.
27042,Joseph Interpreting the Prisoners' Dreams,cff5cdaa-8307-0804-0f64-5ffb43272d98,"Govaert Flinck
Dutch, 1615-1660",c. 1638
44577,Byzantine Column Capital,3d9c296d-e436-a342-47bf-f88bdd57c7d9,"John Ruskin
English, 1819-1900",n.d.
217684,Calligraphy Accompanying Xugu's Painting,e4a92ce2-4c4a-b59e-a405-b7cf61ca5528,"Chen Xiuyu 陳脩榆 (Chinese, 1858–1942)","Qing dynasty (1644–1911), 1897"
84742,Red and Pink Rocks and Teeth,ded89c7f-e204-d5de-f60a-53de3d28e69a,"Georgia O'Keeffe (American, 1887–1986)",1938
82225,Triumphs of Julius Caesar: Canvas No. I,2d085912-4eb1-a619-5429-a3eba69596fb,"After Andrea Mantegna
Italian, 1431-1506",n.d.
158912,Untitled (Hotel Geisler),ddd671b5-e067-1ef0-d8ae-a283eb7651a4,"Martin Kippenberger
German, 1953-1997",1992
84509,Last Supper,d9b78dc6-8a47-fa47-f8c7-758c33fedd83,"Albrecht Schmid
German, 1667-1744",n.d.
115559,Peasants with Pack Animal,cd9ad72c-7823-b903-6eb4-4b327a7d097c,"William Henry Pyne
English, 1769-1843",n.d.
207565,Valley of Nile near Thiland Italy,84fef967-f3df-8b2c-ce9a-f79d6befb8ee,"Joseph Yoakum
American, 1890-1972",1962/64
187980,"All You Could Hear was the Rustling of Her Psoriasis, from Casey",23ae6b70-16f0-6fdf-56af-907239453e4a,"Charles Rodrigues
American, c. 1926-2004",1977
84068,Peasants in a Brawl,37c6ef8f-28eb-ce1d-906d-870f65b2efde,"Attributed to Cornelis Moninckx (Dutch, c. 1623-1666)
or Adriaen Pietersz. van de Venne (Dutch, 1589-1662)",n.d.
39132,Hunter with Retriever,42359450-a2cd-43a4-9546-4a4d92cff142,"Samuel Howett (English, c. 1756-1822)
possibly after Samuel Howett",n.d.
117196,Head of Saint Stephen: Study for the Martyrdom of Saint Stephen,b2dcf765-b39d-27ab-47e4-d4046a877ded,"Jacopo Cavedone
Italian, 1577-1660",1627/30
98543,For Adults Only,2ba03687-0e13-4186-942e-2a9c0257825c,"Larry Rivers (American, 1923-2002)
published by Universal Limited Art Editions (American, founded 1955)",1971
6932,Adoration of the Shepherds,d416f71a-c21f-f5b1-8946-eebc24ebe7ec,"After Polidoro Caldara, called Polidoro da Caravaggio
Italian, c. 1499-c. 1543",n.d.
39218,Family on a Beach,28772189-c2b7-73df-5d21-be22ff3d4787,"Hablot Knight Browne
English, 1815-1882",c. 1850
196325,Plate 50 B from Plan of Chicago 1909: Lake Shore from Chicago Avenue on the south to Wilmette on the North.,4b269438-89e7-5b6a-9700-e0c6f801f240,"Daniel Hudson Burnham, American, 1846-1912
Edward Herbert Bennett, American, born England, 1874-1954",1909
84338,Visitation,b5d40113-32f5-c45d-07ae-23c8aeb0ec1b,"Unknown artist
German, 18th century",n.d.
129009,Love (Valentine),6bec4e14-8379-e6fe-94c6-b82e62157fdb,"Unknown Artist
American or English, 19th century",1855–60
75836,Untitled Valentine (Silver Dove),4831430f-0c62-5e97-f5e2-3375f19c87f0,"George Kershaw
English, 19th century",c. 1850
14679,Chamber Music,907994e0-0065-34fd-ccb6-6010590204af,"James Ormsbee Chapin
American, 1887-1975",1925
82507,Sleeping Christ Child Holding Cross,f447f92a-970e-d812-56ec-fb36d72614e2,"Attributed to Carlo Cignani
Italian, 1628-1719",n.d.
201833,Untitled (Study of a Crouching Woman),d5dca7ec-69bf-d141-9d29-0bc927fe9df1,"Sylvia Shaw Judson
American, 1897-1978",n.d.
113366,Eleven Compositional Sketches,a612cc3f-bc24-361d-dc93-e84a0365b662,"Jean Louis André Théodore Géricault
French, 1791-1824",1813/14
190740,Study for Polycrates’ Crucifixion,ca6d5d25-23b8-77e3-5a40-2f53e83d8144,"Salvator Rosa
Italian, 1615-1673",c. 1662
84185,Christ Among the Doctors,14afef64-2c08-0dd9-a229-01009690396e,"School of Lambert Lombard 
Flemish, 1506-1566",n.d.
212587,"River City IA, Chicago, Illinois, Perspective Sketch Looking South",162f05ec-3abd-57cf-e3d2-08f24e4c50ad,"Bertrand Goldberg
American, 1913–1997",c. 1986
201554,Damon and Pythias,435c45a2-2281-4755-54de-e58086dbff25,"Giovanni Francesco Barbieri, called Il Guercino 
Cento 1591–1666 Bologna",1632
39243,Tales from the Dirty Rat and Other Tails,39e21510-e62d-c77e-2888-6d5d3a94d0ba,"William T. Wiley
American, 1937-2021",1971
20332,Women Playing Accordion and Banjo No. 1,247a66a5-a14a-9ad8-d130-b2c3d206ef24,"Le Corbusier
French, born Switzerland, 1887-1965",1920/40
66734,Portrait of a Woman in Profile,8619fd28-61d1-adcc-8e88-e23b0f28d498,"André Dunoyer de Segonzac
French, 1884-1974",n.d.
100238,Homage to the Chicago School 1/100,a6976383-2819-561e-2fc3-8d38f7a78cbc,"Richard John Haas
American, born 1936",1983
102057,"Chicago, Near North and West Loop Development, Miscellaneous Sketches",9f78c03b-932d-2933-95b9-9734a26a34a7,"Ludwig Karl Hilberseimer
American, born Germany, 1885-1967",c.1940–1960's
54814,Sketches of Religious Scenes,b404c9a6-d423-d1e2-5460-c779d393f791,"Possibly after Domenico Piola (Italian, 1627-1703)
or Style of Francesco Solimena (Italian, 1657-1747)
or Studio of Domenico Piola (Italian, 1627-1703)",n.d.
71540,"Charles R. Larrabee House, Chicago, Illinois, Side Elevation",90b69070-cc49-3d57-23b2-7e74fea02bbf,"Edward Burling
American, 1819–1892",c. 1863/64
114910,Sketches of Figures,07eb7637-5f18-45f6-7962-e23693dda81f,"Battista Franco, called Il Semolei
Italian, c. 1510-1561",1540/60
157589,Bringing Up Father,b2117efa-b5c2-e2ce-ace3-a90b09772b79,"George McManus
American, 1884-1954","January 15, 1932"
85635,Man with Pipe on Donkey,3468c010-1b9b-005d-1710-11bd159be165,"Unknown Artist
Italian, 18th/19th century",n.d.
84181,Cat Making Up,63f49f6d-020e-1d54-d11d-ed027d5e1bd8,"Inagaki Tomoo
Japanese, 1902–1980",1962
85763,Study of Two Angels,02d6edf9-937e-28b0-21fd-361c63dade7d,"Mattia Preti
Italian, 1613-1699",1661/1666
90437,Monju Dressed in a Robe of Braided Grass (Nawa Monju),0d52ff9e-13e6-06b2-2f37-7f1e661a7581,Japanese,dated 1415
93619,Historical Mat,74030f15-09c4-7c07-674d-420885ea0467,"Simone Cantarini
Italian, 1612-1648",n.d.
83497,Sir J. Thorndale,65d8aa15-fc5a-6cd8-62cb-d90407b27487,"James Thornhill
English, 1675-1734",n.d.
86703,After the Ballet,4095dbe3-6fab-3aad-2449-772f18cf8b6f,"Constantin Guys
French, 1802-1892",n.d.
80981,Study for the Origin of the Rose,56d4eb50-041a-123a-748f-dee950d53bac,"Attributed to Carlo Maratti (Italian, 1625-1713)
or Pier Francesco Mola (Italian, 1612-1666)",n.d.
5316,Study of Man's Upturned Head,106d8c83-5a40-be2f-02c2-5dfe4828c869,"Alexandre Cabanel
French, 1823-1889",c. 1878
55890,Mt Inesburg in Chilli Cliff Range Near Hanford Washington in Washington State 10/22-1972,9c2bd7d7-1ea9-6c78-bef5-2e13b1e21529,"Joseph Yoakum
American, 1890-1972",1972
41436,Arno above Florence,49024a5e-16a8-d7f1-f3b4-252854fe7c63,"David Young Cameron
Scottish, 1865-1945","September 3, 1900"
82680,Nude Figure Reaching Down Between Rocks,25e92b79-ba44-ccb8-65f2-c17dc0f91ab0,"Attributed to William Blake (English, 1757-1827)
or a follower of William Blake",c. 1800
193330,New Dawn No. 1,4f1c1a17-8b0a-c5b6-0d21-0e14df8da323,"Wucius Wong
Chinese, born 1936",1997
97288,Oriental Riders,915fb6a7-a184-c65b-57e0-100c1f14cabe,"Charles Parrocel
French, 1688-1752",n.d.
105800,Train Station,f2c5656a-1347-c1f3-a32a-77c80102927d,"Walter Ellison (American, 1899–1977)",1935
82849,Five Sketches of Heads,31eec9e2-2e51-71eb-9c8d-9189bf28da4f,"Samuel Drummond
English, 1765-1844",n.d.
220880,Design for Printed Textiles,c2abe5e7-6e49-de4f-cdf7-2c00781f4dfc,"Fredrica Justina (Freddie) Staack (American, 1903-1967)
France, Paris",1929/34
45502,The Outposts Christmas Letter,fecf4055-dd87-8680-c1c3-ceb6eafb77f4,"Lester George Hornby
American, 1881-1956",1914
85757,Man and Woman Seated at Table,87cd793b-b00e-2bd3-75fd-d0c80a9df138,"Unknown Artist
European, 17th/18th century",n.d.
85587,Boy in Historical Dress Bearing Object,413d310c-207b-f811-d9ee-a3187715540f,"Unknown Artist
British, 19th century",n.d.
131229,"Study for a plate from The Triumphs of Temper, in the 1796 Royal Engagements Pocket Book",c74ca384-6d40-3e1b-c482-610abb253e65,"Thomas Stothard
English, 1755-1834",c. 1795
149779,Untitled,540e7ea6-7565-af26-20ae-afb8c7fcbcac,"Raymond Pettibon
American, born 1957",1996
14730,Wanguru Water Carriers,357e5ffd-1c2c-e5cd-91df-6f7dd21e6f74,"Stephen Haweis
English, b. 1878, active 1911-1926",n.d.
117242,Harbor at Neppermin,ad7bc963-3511-da53-b729-79f3546a8d66,"Lyonel Feininger
American, worked in Germany, 1871–1956",1915
237479,"Northwestern Life Insurance Company Building, Milwaukee, Wisconsin, Landscape Perspective",76a09ba9-aa4c-3f6d-e274-389264c01652,"Franz Lipp
American, born Germany, 1897–1996",c. 1950
115484,"Jewelled Bowl in the Treasury of San Marco, Venice",33c2b27e-d49e-bec5-b9d8-37876c2f768a,"Giuseppe Grisoni
Italian, born Flanders, 1699-1769",n.d.
82625,Still Life with Bottles and Pail,2b11f3f6-d603-9978-7255-2c1d5cc2d6ec,"School of Peter De Wint
English, 1784-1849",n.d.
241647,"Floating Airport Visionary Megastructure, Runway and Service Area, Presentation Design Drawing",c139a5d1-8299-99ca-23f9-6c33c7d7f24c,"Stanley Tigerman
American, 1930–2019",1968
217680,Calligraphy Accompanying Xugu's Painting,acfc6c8c-77b6-da1d-bdbb-f5814c3a999b,"Chen Xiuyu 陳脩榆 (Chinese, 1858–1942)","Qing dynasty (1644–1911), 1897"
131643,"Robert G. and Virginia Allen House, Bartlesville, Oklahoma, Elevations",62f2ecd4-a2d0-c598-53a1-f3638e0acbd1,"Bruce Alonzo Goff
American, 1904–1982",1959
209689,Untitled,6ac9f339-600a-b3ca-e5fb-eff1743ff655,"Eduardo Stupía
Argentine, born 1951",2011
82461,"Moses Striding to the Left, Pointing with Left Hand",92d5dfcf-05af-3a6c-bd9b-cf1b3444602e,"After Jacopo Robusti, called Tintoretto
Italian, 1519-1594",n.d.
190674,Ravinia Refectory,c427d653-f413-5e35-54ad-3abfca6ff783,"Peter J. Weber 
Amercian, born Germany, 1863-1923",1904
220819,Design for Printed Textile,5c9855ff-6595-159c-26e8-bc0f68261385,"Fredrica Justina (Freddie) Staack (American, 1903-1967)
France, Paris",1929/34
38183,Supper at Emmaus,3f45b19f-004b-ea87-99ad-e0e401f7ec96,"Pieter de Witte
Flemish, 1548-1628",1590/95
94150,Fagend Studies,5fc0504b-6349-f573-0964-7e8cd34b198f,"Claes Oldenburg
American, born Sweden, 1929-2022",1976
151458,Marriage of the Virgin,b48a96e2-9ea7-35d6-3ae2-a6718dc6cc9b,"Jacques Stella
French, 1596-1657",c. 1640
84782,Putto Firing at Putto on Horseback,47aa017f-8b0f-a0ed-40ab-5bdfeee9ee04,"Follower of Charles Le Brun
French, 1619-1690",n.d.
81669,Judgment of Solomon,4fe47cf1-1cde-21c2-e1ac-a8266807c156,"Possibly Pietro da Cortona (Italian, 1596-1669)
or the studio of Domenico Piola (Italian, 1627-1703)
or Genoese (Italian, 16th/17ith century)",n.d.
46044,The Potato Harvest,bf8885c8-fd93-23ec-04fb-145bbd0c28a3,"Charles Samuel Keene
British, 1823-1891","July 1, 1877"
94063,"The Virgin, the Holy Women, and Saints John, James and Joseph of Arimathea, with Christ on the Way to Calvary",f337a32b-d9ba-fc6f-d589-d4734a8beb4c,"Antonio Carracci
Italian, 1583-1618",n.d.
189161,Searching for Mountains No. 2,4455318d-4bc7-c19e-e2c9-cdc1c169c2c1,"Wucius Wong
Chinese, born 1936",2005
82136,Nymph and Satyr,8fbe29f3-3e98-a8e1-8ae5-1f4515c29086,"Ciro Ferri
Italian, 1634-1689",n.d.
115137,"Victoria Castle and the Val of Shanganagh, Dún Laoghaire",a1fe94ab-ce53-06c5-5242-51661b47fbc4,"Elizabeth Murray
English, c. 1815-1882",1843
202034,"Studies of Moles, Seated and Flying",abc90fe4-1f58-719e-54a6-4431da2615af,"Edward Gorey
American, 1925-2000",n.d.
201877,Untitled (Study of a Bust of a Sailor),d854fe85-ae38-2a17-45de-8b1af0c58bb9,"Sylvia Shaw Judson
American, 1897-1978",n.d.
115570,Two Men with Boy,87825168-5d3c-17fc-e29b-c2d594336b4f,"William Henry Pyne
English, 1769-1843",n.d.
39406,"Study for Portrait of a Man in an Armchair, from Collection d'imitations de Dessins d'après les Principaux Maîtres Hollandais et Flamands",34731170-6649-13ee-2203-8b4e6f8ddb2c,"Christian Josi (Dutch, died 1828)
after Rembrandt van Rijn (Dutch, 1606-1669)",1826
9098,Tall Trees in Landscape,76927a2d-021c-6cda-8f5b-76988e4349b3,"Roger Eliot Fry
English, 1866-1934",1921
17734,Couple in a Row Boat,322e8cba-be30-e0f6-088d-cfa5f25b0351,"Fritz Pauli
Swiss, 1891-1968",n.d.
80358,Head,8471177d-aeea-ffae-f5d0-4f967b89a3a4,"Raoul Ubac
Belgian, born 1910",1950
248754,"West Virginia University Medical Center, View from the South, Morgantown, West Virginia, Presentation Drawing",325cf032-8f6c-1fef-e800-2e4fda57ce95,"Franz Lipp (American, 1897–1996)
Anthony Wuchterl (American, 1897–1970)
C.E. Silling & Associates (American, 20th Cent.)
Schmidt Garden & Erikson (American, founded 1926)",1953
14743,The Road from Chester,d4085ccb-f12c-8890-2225-eba69c104653,"Wilmot Emerton Heitland
American, 1893-1969",1923
147637,Chief Returning from a Bison Hunt and other Studies,75103c44-03ef-a6d1-7c3d-14ff1b8e6963,"Rosa Bonheur
French, 1822-1899",c. 1890
3411,Balloon Ride From Hendon to Wrotham,28c341f3-c8ea-eb3b-4e7e-4d4c4b054a14,"Unknown artist
British, 19th century",c. 1900
97515,Southwest Blues,863bbf7a-12eb-dbcb-9b66-91759411070a,"Helen Frankenthaler
American, 1928-2011",1969
82231,Triumphs of Julius Caesar: Canvas No. VII,ae297889-66d6-1f07-68da-8fc7a2cb34fb,"After Andrea Mantegna
Italian, 1431-1506",18th century
77239,The Council of the Gods,19855f4f-a397-9bac-d82d-716ff4eaabbc,"John Flaxman, II
English, 1755-1826",n.d.
81990,Proserpina,16581596-70f3-a704-944f-3837240a39bb,"Follower of Giuseppe Cesari, called Il Cavalier d'Arpino (Italian, 1568-1640)
or after Fiorentino Rosso (Italian, 1494-1540)",n.d.
115492,Ex Egiata,c85d15b4-7d3a-3a37-1f82-dad72e7b5c99,"Giuseppe Grisoni
Italian, born Flanders, 1699-1769",n.d.
184985,Untitled,32619d56-6231-7356-9a57-3450f000b7a6,"Dado (Miodrag Djuric)
Montenegrin, 1933-2010",1966
65955,Movement: Fifth Avenue,d9cd2a46-1189-a8ee-ebdf-d656baa45656,"John Marin
American, 1870-1953",1912
58327,"Poverty Hollar in Ozark Mtns Near Luck, Green County Missouri",995b6e56-26bd-94ff-528a-bbe79e6209d3,"Joseph Yoakum
American, 1890-1972",1967
55017,Adoration of the Shepherds,48b3eb6f-d2a6-12ca-f97c-1c1e0a452dab,"after Girolamo da Treviso the Younger
Italian, 1497-1544",n.d.
157167,Design on Paper,00be5a82-73af-3cb6-9468-72be04f2ec7c,Japan,
33820,Poverty Hollar Near Luck Missouri,ce93dde0-d249-f57a-7f23-9166abf9f8e0,"Joseph Yoakum
American, 1890-1972",1966
75809,Untitled Valentine (Flowers),53c3bf02-6ca0-5000-69e0-14f3aa78ebbe,"Unknown Artist
English, 19th century",1840/50
85557,Saint Joseph,9602bfc9-4cb8-72d8-dbfa-15b7bbb6193a,"Possibly after Tommaso Conca
Italian, before 1770-1815",n.d.
178817,"Gene and Nancy Bavinger House, First Floor Plan with Paving Pattern, Norman, Oklahoma, Design Drawing",b1fd8d0e-ed21-d720-540a-c5649236dcb7,"Bruce Alonzo Goff
American, 1904-1982",1950–1951
51854,The Planer,eb996433-bc78-cd97-a21d-abf60fc72934,"Louis Pierre Henriquel-Dupont
French, 1797-1892",n.d.
215326,The Circumcision,a26181cf-9c3a-c7ec-c8c4-1992f1f430a5,"Abraham Bloemaert
Dutch, 1566-1651",1601
185724,Study for One of the Fates,eec9eb66-eee2-d3b5-bf5c-c53b450990e2,"Sir Edward Burne-Jones
English, 1833-1898",c. 1865
80993,Bacchanal Scene,a5911d75-af61-2621-524b-cc3e284ee8e0,"Unknown Artist
Italian, 17th century",n.d.
83710,Putti with Medallion,52892165-2056-008c-d3e4-05ce6fb49c6c,"Jacob de Wit
Dutch, 1695-1754",n.d.
85948,"Rattery Church, East End and the new Vicarage House",844626b1-76c2-275d-f7ad-43739dfd1bed,"Unknown Artist
British, n.d.",n.d.
95725,Two Men Holding Boulder over Prostrate Man with Manacles,834ba02b-fa4e-6835-4567-07b92fe61bc6,"Possibly after Victor Honoré Janssens
Flemish, 1658-1736",n.d.
83787,Man Holding Jar,f6002f59-26be-bf1a-2084-2398dc79f981,"David Pierre Giottino Humbert de Superville
Dutch, 1770-1849",1785
201935,Untitled (Study of a Male Head),b46a235b-5ae6-677b-c7cd-c9b4de325fbf,"Sylvia Shaw Judson
American, 1897-1978",n.d.
154235,The Girl by the Window,d7df2633-3b40-f570-c906-211503a37cde,"Edvard Munch (Norwegian, 1863–1944)",1893
228483,falling event 9,2c072f78-391a-53d2-0da7-73a558aeab4d,"Kemang Wa Lehulere
South African, born 1984",2014
186097,The Light on the Balcony,bda70196-8793-163e-16c5-74ec8a7e250c,"Paul Klee
German, born Switzerland, 1879-1940",1925
14009,An Eminent Journalist,9a5ac206-0ea9-661d-2113-5fc58fc5103f,"Bert R. Elliott
American, died 1931",1922
83902,"Cow, Goat, Sheep Lying Down in Ruins",5faca6ed-7d4c-2b9e-44a1-bf897735011a,"Jan Roos, I (Flemish, 1591-1638)
or Paulus Potter (Dutch, 1625-1654)",n.d.
113481,Study of Judge at the Bench for The Trial,5f5d06cc-5a0d-d437-614c-d3c742291fe5,"Jack Levine
American, born 1915",c. 1951–54
85985,"Three Muses (Urania, Terpsichare and Thalia) with Putti",0447fe6c-e1fc-549b-5779-a8e3878cc29c,"Unknow Artist
German or British, n.d.",n.d.
81804,Manure Collector,c494d5fa-492c-0d50-1d0e-0e8ac49ca2a8,"After Annibale Carracci
Italian, 1560-1609",after 1585
75487,A Friendly Remembrance (valentine),7133a47e-f952-782b-be0f-6074e855cece,"Unknown Artist
American or English, 19th century",n.d.
193308,Untitled,8c6db6f6-e44f-c51c-ac89-bdc4eff5640d,"Seymour Lipton
American, 1903-1986",1976
203111,Regent,17ec8d64-384f-f8ca-65f5-5b6e12e6ee10,"Marion Perkins
American, 1908-1961",n.d.
43085,Landscape with the Temptation of Christ,e83f713f-3327-b873-518a-ca9cd7ef8041,"Possibly Angeluccio (Italian, active 1645-1650)
or possibly after Claude Lorrain (French, 1600-1682)",n.d.
93008,Album Page with Calligraphic Specimen and Animal Border,3173de5c-f8d7-e174-4af6-0fc583aa5d48,India,", late 17th century (border); c. 16th century (calligraphy)"
86003,Bromly Hall,1e7dcce0-e003-987d-1db1-3d041ffa330d,"Ralph Bullock
English, 1867-1949",n.d.
147088,Estelle,42a49562-61a4-6ad5-4f63-e1cd00370bac,"Milton Horn
American, born Russia, 1906-1995",1934
